language,repo,path,func_name,original_code,original_comment,code_token_length
javascript,vega/vega-expression,src/parser.js,scanPunctuator,"function scanPunctuator() {
  var start = index,
    code = source.charCodeAt(index),
    code2,
    ch1 = source[index],
    ch2,
    ch3,
    ch4;

  switch (code) {

    // Check for most common single-character punctuators.
    case 0x2E: // . dot
    case 0x28: // ( open bracket
    case 0x29: // ) close bracket
    case 0x3B: // ; semicolon
    case 0x2C: // , comma
    case 0x7B: // { open curly brace
    case 0x7D: // } close curly brace
    case 0x5B: // [
    case 0x5D: // ]
    case 0x3A: // :
    case 0x3F: // ?
    case 0x7E: // ~
      ++index;
      return {
        type: TokenPunctuator,
        value: String.fromCharCode(code),
        start: start,
        end: index
      };

    default:
      code2 = source.charCodeAt(index + 1);

      // '=' (U+003D) marks an assignment or comparison operator.
      if (code2 === 0x3D) {
        switch (code) {
          case 0x2B: // +
          case 0x2D: // -
          case 0x2F: // /
          case 0x3C: // <
          case 0x3E: // >
          case 0x5E: // ^
          case 0x7C: // |
          case 0x25: // %
          case 0x26: // &
          case 0x2A: // *
            index += 2;
            return {
              type: TokenPunctuator,
              value: String.fromCharCode(code) + String.fromCharCode(code2),
              start: start,
              end: index
            };

          case 0x21: // !
          case 0x3D: // =
            index += 2;

            // !== and ===
            if (source.charCodeAt(index) === 0x3D) {
              ++index;
            }
            return {
              type: TokenPunctuator,
              value: source.slice(start, index),
              start: start,
              end: index
            };
        }
      }
  }

  // 4-character punctuator: >>>=

  ch4 = source.substr(index, 4);

  if (ch4 === '>>>=') {
    index += 4;
    return {
      type: TokenPunctuator,
      value: ch4,
      start: start,
      end: index
    };
  }

  // 3-character punctuators: === !== >>> <<= >>=

  ch3 = ch4.substr(0, 3);

  if (ch3 === '>>>' || ch3 === '<<=' || ch3 === '>>=') {
    index += 3;
    return {
      type: TokenPunctuator,
      value: ch3,
      start: start,
      end: index
    };
  }

  // Other 2-character punctuators: ++ -- << >> && ||
  ch2 = ch3.substr(0, 2);

  if ((ch1 === ch2[1] && ('+-<>&|'.indexOf(ch1) >= 0)) || ch2 === '=>') {
    index += 2;
    return {
      type: TokenPunctuator,
      value: ch2,
      start: start,
      end: index
    };
  }

  // 1-character punctuators: < > = ! + - * % & | ^ /

  if ('<>=!+-*%&|^/'.indexOf(ch1) >= 0) {
    ++index;
    return {
      type: TokenPunctuator,
      value: ch1,
      start: start,
      end: index
    };
  }

  throwError({}, MessageUnexpectedToken, ILLEGAL);
}",7.7 Punctuators,478
javascript,russellgoldenberg/scrollama,src/init.js,intersectStepAbove,"function intersectStepAbove([entry]) {
    updateDirection();
    const { isIntersecting, boundingClientRect, target } = entry;

    // bottom = bottom edge of element from top of viewport
    // bottomAdjusted = bottom edge of element from trigger
    const { top, bottom } = boundingClientRect;
    const topAdjusted = top - offsetMargin;
    const bottomAdjusted = bottom - offsetMargin;
    const index = getIndex(target);
    const ss = stepStates[index];

    // entering above is only when topAdjusted is negative
    // and bottomAdjusted is positive
    if (
      isIntersecting &&
      topAdjusted <= 0 &&
      bottomAdjusted >= 0 &&
      direction === 'down' &&
      ss.state !== 'enter'
    )
      notifyStepEnter(target, direction);

    // exiting from above is when topAdjusted is positive and not intersecting
    if (
      !isIntersecting &&
      topAdjusted > 0 &&
      direction === 'up' &&
      ss.state === 'enter'
    )
      notifyStepExit(target, direction);
  }",* OBSERVER - INTERSECT HANDLING ** this is good for entering while scrolling down + leaving while scrolling up,123
javascript,commonform/commonform-diff,index.js,getNth,"function getNth (elements, target) {
  var length = elements.length
  var count = 0
  for (var index = 0; index < length; index++) {
    var element = elements[index]
    if (!element.hasOwnProperty('deleted')) {
      if (count === target) {
        return index
      }
      count++
    }
  }
  return (index + 1)
}",Return the array index of the nth content element that has _not_ been marked for deletion with `{ deleted: true }`.,72
javascript,angeloocana/joj-core,dist-esnext/Game.js,isMyTurn,"function isMyTurn(game, from) {
    if (game.score.ended)
        return false;
    from = Board.getPositionFromBoard(game.board, from);
    return isWhiteTurn(game) ? Position.hasWhitePiece(from) : Position.hasBlackPiece(from);
}",Returns true if from piece can be played.,53
javascript,kissyteam/kissy-xtemplate,lib/kissy/5.0.0-alpha.3/lib/build/dom/selector.js,,"function (_, escaped) {
            var high = '0x' + escaped - 65536;    // NaN means non-codepoint
            // NaN means non-codepoint
            return isNaN(high) ? escaped : // BMP codepoint
            high < 0 ? String.fromCharCode(high + 65536) : // Supplemental Plane codepoint (surrogate pair)
            String.fromCharCode(high >> 10 | 55296, high & 1023 | 56320);
        }",CSS escapes http://www.w3.org/TR/CSS21/syndata.html#escaped-characters CSS escapes http://www.w3.org/TR/CSS21/syndata.html#escaped-characters,59
javascript,Kolbaskin/yode-server,static/admin/TinyMCETextArea.js,,"function () {
        var me = this;

        me.storedCursorPosition = null;

        if (!me.wysiwygIntialized) {
            me.noWysiwyg = false;
            me.initEditor();
            return;
        }

        var ed = tinymce.get(me.getInputId());

        if (ed) {
            ed.show();

            ed.nodeChanged();
            me.syncEditorSize(me.lastWidth, me.lastHeight);
            me.focus();
        }
    }",-----------------------------------------------------------------,90
javascript,GoogleChromeLabs/imagecapture-polyfill,docs/index.js,processFrame,"function processFrame(imageBitmap) {
  canvas.width = imageBitmap.width;
  canvas.height = imageBitmap.height;
  canvas.getContext('2d').drawImage(imageBitmap, 0, 0);
}","Draw the imageBitmap returned by grabFrame() onto a canvas
@param {ImageBitmap} imageBitmap",39
javascript,jimf/jasmine-diff,index.js,formatLinesWith,"function formatLinesWith (formatter, str) {
  return str
    .split('\n')
    .map(function (line) {
      return line.length ? formatter(line) : ''
    })
    .join('\n')
}","Run a transformation function over the lines within a string and return the
result.

@param {function} formatter Formatter function
@param {string} str String to format
@return {string}",42
javascript,ABB-Austin/cordova-plugin-indexeddb-async,www/indexeddbshim.min.js,callback,"function callback(fn, context, event) {
        //window.setTimeout(function(){
        event.target = context;
        (typeof context[fn] === ""function"") && context[fn].apply(context, [event]);
        //}, 1);
    }","A utility method to callback onsuccess, onerror, etc as soon as the calling function's context is over
@param {Object} fn
@param {Object} context
@param {Object} argArray",43
javascript,SAP/openui5,src/sap.ui.core/src/sap/ui/model/odata/type/Boolean.js,getMessage,"function getMessage(sKey, aParameters) {
		return sap.ui.getCore().getLibraryResourceBundle().getText(sKey, aParameters);
	}","Returns the locale-dependent text for the given key. Fetches the resource bundle
and stores it in the type if necessary.

@param {string} sKey
the key
@param {any[]} aParameters
the parameters
@returns {string}
the locale-dependent text for the key",29
javascript,tolokoban/ToloFrameWork,ker/com/x-latex/x-latex.com.js,parseItemOrGroup,"function parseItemOrGroup(tokenizer) {
  var tkn = tokenizer.next();
  if (!tkn) return null;
  if (tkn.typ == '{') {
    return parseGroup(tokenizer);
  }
  return {tag: tkn.typ, children: tkn.txt};
}","Return the next token or the  next group (a group is enclosed between
'{' and '}').",55
javascript,ionic-team/ng-cordova,demo/www/lib/ionic/js/ionic.bundle.js,,"function(i, scrollValue) {
      var rect;
      //Scrolling up
      if (scrollValue <= this.dimensions[i].primaryPos) {
        while ( (rect = this.dimensions[i - 1]) && rect.primaryPos > scrollValue) {
          i--;
        }
      //Scrolling down
      } else {
        while ( (rect = this.dimensions[i + 1]) && rect.primaryPos < scrollValue) {
          i++;
        }
      }
      return i;
    }","/*
getIndexForScrollValue: Given the most recent data index and a new scrollValue,
find the data index that matches that scrollValue.

Strategy (if we are scrolling down): keep going forward in the dimensions list,
starting at the given index, until an item with height matching the new scrollValue
is found.

This is a while loop. In the worst case it will have to go through the whole list
(eg to scroll from top to bottom).  The most common case is to scroll
down 1-3 items at a time.

While this is not as efficient as it could be, optimizing it gives no noticeable
benefit.  We would have to use a new memory-intensive data structure for dimensions
to fully optimize it.",86
javascript,AndiDittrich/NodeMCU-Tool,lib/cli/prompt.js,prompt,"function prompt(menu){
    return new Promise(function(resolve, reject){

        // user confirmation required!
        _prompt.start();
        _prompt.message = '';
        _prompt.delimiter = '';
        _prompt.colors = false;

        _prompt.get(menu, function (err, result){
            if (err){
                reject(err);
            }else{
                resolve(result);
            }
        });

    });
}",async prompt wrapper,81
javascript,spacemaus/postvox,vox-common/hubclient.js,saveUserProfileInCache,"function saveUserProfileInCache(userProfile) {
    var old = userProfileCache.peek(userProfile.nick);
    if (old && old.updatedAt > userProfile.updatedAt) {
      return;
    }
    userProfileCache.set(userProfile.nick, userProfile);
  }","Caches the UserProfile, but only if it is newer than the existing cached
version.",46
javascript,catapult-project/catapult,third_party/polymer3/bower_components/polymer/lib/mixins/mutable-data.js,mutablePropertyChange,"function mutablePropertyChange(inst, property, value, old, mutableData) {
  let isObject;
  if (mutableData) {
    isObject = (typeof value === 'object' && value !== null);
    // Pull `old` for Objects from temp cache, but treat `null` as a primitive
    if (isObject) {
      old = inst.__dataTemp[property];
    }
  }
  // Strict equality check, but return false for NaN===NaN
  let shouldChange = (old !== value && (old === old || value === value));
  // Objects are stored in temporary cache (cleared at end of
  // turn), which is used for dirty-checking
  if (isObject && shouldChange) {
    inst.__dataTemp[property] = value;
  }
  return shouldChange;
}",Common implementation for mixin & behavior,95
